Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Blouses - Coffee Brown,blouses-coffee-brown-f315,<p>Premium quality blouses - coffee brown</p>,BrownButter,Apparel & Accessories > Clothing,Blouses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5B20535A-1,,Size,XS,,#N/A,,,,,,1400,1820,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659759/brownbutter_products/W303T5B20535A_1.jpg,1,Blouses - Coffee Brown - XS,,FALSE,Blouses - Coffee Brown | BrownButter - Premium Fashion,"Shop Blouses - Coffee Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Coffee Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5B20535A,,,New,FALSE,,,,,
,blouses-coffee-brown-f315,,,,,,TRUE,active,W303T5B20535A-2,,Size,S,,#N/A,,,,,,1400,1820,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659761/brownbutter_products/W303T5B20535A_2.jpg,2,Blouses - Coffee Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Blouses - Pink,blouses-pink-fkaq,<p>Must-have blouses - pink</p>,BrownButter,Apparel & Accessories > Clothing,Blouses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5C20950KA-1,,Size,XS,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818877/brownbutter_products/W303T5C20950KA_1.jpg,1,Blouses - Pink - XS,,FALSE,Blouses - Pink | BrownButter - Premium Fashion,"Shop Blouses - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5C20950KA,,,New,FALSE,,,,,
,blouses-pink-fkaq,,,,,,TRUE,active,W303T5C20950KA-2,,Size,S,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818879/brownbutter_products/W303T5C20950KA_2.jpg,2,Blouses - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,blouses-pink-fkaq,,,,,,TRUE,active,W303T5C20950KA-3,,Size,M,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818882/brownbutter_products/W303T5C20950KA_3.jpg,3,Blouses - Pink - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Blouses - Coffee Brown,blouses-coffee-brown-mki6,<p>Trending blouses - coffee brown collection</p>,BrownButter,Apparel & Accessories > Clothing,Blouses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5C20950KB-1,,Size,XS,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818883/brownbutter_products/W303T5C20950KB_1.jpg,1,Blouses - Coffee Brown - XS,,FALSE,Blouses - Coffee Brown | BrownButter - Premium Fashion,"Shop Blouses - Coffee Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Coffee Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5C20950KB,,,New,FALSE,,,,,
,blouses-coffee-brown-mki6,,,,,,TRUE,active,W303T5C20950KB-2,,Size,S,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818885/brownbutter_products/W303T5C20950KB_2.jpg,2,Blouses - Coffee Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,blouses-coffee-brown-mki6,,,,,,TRUE,active,W303T5C20950KB-3,,Size,M,,#N/A,,,,,,1800,2340,900,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818887/brownbutter_products/W303T5C20950KB_3.jpg,3,Blouses - Coffee Brown - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Tank Tops - Maroon,tank-tops-maroon-0jcx,<p>Stylish tank tops - maroon for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,Tank Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T6120990KB-1,,Size,XS,,#N/A,,,,,,1000,1300,522,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659776/brownbutter_products/W303T6120990KB_1.jpg,1,Tank Tops - Maroon - XS,,FALSE,Tank Tops - Maroon | BrownButter - Premium Fashion,"Shop Tank Tops - Maroon at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Maroon,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T6120990KB,,,New,FALSE,,,,,
,tank-tops-maroon-0jcx,,,,,,TRUE,active,W303T6120990KB-2,,Size,S,,#N/A,,,,,,1000,1300,522,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659777/brownbutter_products/W303T6120990KB_2.jpg,2,Tank Tops - Maroon - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Cream,dresses-cream-bkuf,<p>Must-have dresses - cream</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W305KP11346A-1,,Size,XS,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818889/brownbutter_products/W305KP11346A_1.jpg,1,Dresses - Cream - XS,,FALSE,Dresses - Cream | BrownButter - Premium Fashion,"Shop Dresses - Cream at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Cream,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W305KP11346A,,,New,FALSE,,,,,
,dresses-cream-bkuf,,,,,,TRUE,active,W305KP11346A-2,,Size,S,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818892/brownbutter_products/W305KP11346A_2.jpg,2,Dresses - Cream - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-cream-bkuf,,,,,,TRUE,active,W305KP11346A-3,,Size,M,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818895/brownbutter_products/W305KP11346A_3.jpg,3,Dresses - Cream - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Black,dresses-black-711b,<p>Stylish dresses - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W305KP11346B-1,,Size,XS,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818898/brownbutter_products/W305KP11346B_1.jpg,1,Dresses - Black - XS,,FALSE,Dresses - Black | BrownButter - Premium Fashion,"Shop Dresses - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W305KP11346B,,,New,FALSE,,,,,
,dresses-black-711b,,,,,,TRUE,active,W305KP11346B-2,,Size,S,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818903/brownbutter_products/W305KP11346B_2.jpg,2,Dresses - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-black-711b,,,,,,TRUE,active,W305KP11346B-3,,Size,M,,#N/A,,,,,,1900,2470,926,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818908/brownbutter_products/W305KP11346B_3.jpg,3,Dresses - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Red,one-piece-red-nw40,<p>Trending one piece - red collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W305KP11415C-1,,Size,XS,,#N/A,,,,,,1600,2080,803,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818912/brownbutter_products/W305KP11415C_1.jpg,1,One Piece - Red - XS,,FALSE,One Piece - Red | BrownButter - Premium Fashion,"Shop One Piece - Red at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Red,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W305KP11415C,,,New,FALSE,,,,,
,one-piece-red-nw40,,,,,,TRUE,active,W305KP11415C-2,,Size,S,,#N/A,,,,,,1600,2080,803,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818915/brownbutter_products/W305KP11415C_2.jpg,2,One Piece - Red - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-red-nw40,,,,,,TRUE,active,W305KP11415C-3,,Size,M,,#N/A,,,,,,1600,2080,803,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818919/brownbutter_products/W305KP11415C_3.jpg,3,One Piece - Red - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - White,one-piece-white-48r4,<p>Must-have one piece - white</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W305KP11442-1,,Size,XS,,#N/A,,,,,,1700,2210,870,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818921/brownbutter_products/W305KP11442_1.jpg,1,One Piece - White - XS,,FALSE,One Piece - White | BrownButter - Premium Fashion,"Shop One Piece - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W305KP11442,,,New,FALSE,,,,,
,one-piece-white-48r4,,,,,,TRUE,active,W305KP11442-2,,Size,S,,#N/A,,,,,,1700,2210,870,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818924/brownbutter_products/W305KP11442_2.jpg,2,One Piece - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-white-48r4,,,,,,TRUE,active,W305KP11442-3,,Size,M,,#N/A,,,,,,1700,2210,870,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818926/brownbutter_products/W305KP11442_3.jpg,3,One Piece - White - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Pink,one-piece-pink-nug1,<p>Comfortable and fashionable one piece - pink</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W307D32163BW-1,,Size,XS,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818929/brownbutter_products/W307D32163BW_1.jpg,1,One Piece - Pink - XS,,FALSE,One Piece - Pink | BrownButter - Premium Fashion,"Shop One Piece - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W307D32163BW,,,New,FALSE,,,,,
,one-piece-pink-nug1,,,,,,TRUE,active,W307D32163BW-2,,Size,S,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818931/brownbutter_products/W307D32163BW_2.jpg,2,One Piece - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-pink-nug1,,,,,,TRUE,active,W307D32163BW-3,,Size,M,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818935/brownbutter_products/W307D32163BW_3.jpg,3,One Piece - Pink - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Trousers - Brown,trousers-brown-tppl,<p>Comfortable and fashionable trousers - brown</p>,BrownButter,Apparel & Accessories > Clothing,Trousers,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W307WIP44375B-1,,Size,XS,,#N/A,,,,,,1300,1690,636,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908763/brownbutter_products/W307WIP44375B_1.jpg,1,Trousers - Brown - XS,,FALSE,Trousers - Brown | BrownButter - Premium Fashion,"Shop Trousers - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W307WIP44375B,,,New,FALSE,,,,,
,trousers-brown-tppl,,,,,,TRUE,active,W307WIP44375B-2,,Size,S,,#N/A,,,,,,1300,1690,636,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908764/brownbutter_products/W307WIP44375B_2.jpg,2,Trousers - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-kc82,<p>Trending one piece - black collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W307WJD45794-1,,Size,XS,,#N/A,,,,,,1800,2340,878,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818938/brownbutter_products/W307WJD45794_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W307WJD45794,,,New,FALSE,,,,,
,one-piece-black-kc82,,,,,,TRUE,active,W307WJD45794-2,,Size,S,,#N/A,,,,,,1800,2340,878,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818941/brownbutter_products/W307WJD45794_2.jpg,2,One Piece - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-black-kc82,,,,,,TRUE,active,W307WJD45794-3,,Size,M,,#N/A,,,,,,1800,2340,878,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818943/brownbutter_products/W307WJD45794_3.jpg,3,One Piece - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Skirts - Brown,skirts-brown-1k41,<p>Comfortable and fashionable skirts - brown</p>,BrownButter,Apparel & Accessories > Clothing,Skirts,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MMED37826A-1,,Size,XS,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908765/brownbutter_products/W365MMED37826A_1.jpg,1,Skirts - Brown - XS,,FALSE,Skirts - Brown | BrownButter - Premium Fashion,"Shop Skirts - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MMED37826A,,,New,FALSE,,,,,
,skirts-brown-1k41,,,,,,TRUE,active,W365MMED37826A-2,,Size,S,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908766/brownbutter_products/W365MMED37826A_2.jpg,2,Skirts - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Skirts - Black,skirts-black-6mz7,<p>Premium quality skirts - black</p>,BrownButter,Apparel & Accessories > Clothing,Skirts,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MMED37826B-1,,Size,XS,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908768/brownbutter_products/W365MMED37826B_1.jpg,1,Skirts - Black - XS,,FALSE,Skirts - Black | BrownButter - Premium Fashion,"Shop Skirts - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MMED37826B,,,New,FALSE,,,,,
,skirts-black-6mz7,,,,,,TRUE,active,W365MMED37826B-2,,Size,S,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908769/brownbutter_products/W365MMED37826B_2.jpg,2,Skirts - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Brown,one-piece-brown-2i1d,<p>Trending one piece - brown collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MWJD45731-1,,Size,XS,,#N/A,,,,,,2000,2600,998,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818945/brownbutter_products/W365MWJD45731_1.jpg,1,One Piece - Brown - XS,,FALSE,One Piece - Brown | BrownButter - Premium Fashion,"Shop One Piece - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MWJD45731,,,New,FALSE,,,,,
,one-piece-brown-2i1d,,,,,,TRUE,active,W365MWJD45731-2,,Size,S,,#N/A,,,,,,2000,2600,998,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818947/brownbutter_products/W365MWJD45731_2.jpg,2,One Piece - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-brown-2i1d,,,,,,TRUE,active,W365MWJD45731-3,,Size,M,,#N/A,,,,,,2000,2600,998,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818949/brownbutter_products/W365MWJD45731_3.jpg,3,One Piece - Brown - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-rkoi,<p>Premium quality one piece - black</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MWKD45860-1,,Size,XS,,#N/A,,,,,,1800,2340,904,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818950/brownbutter_products/W365MWKD45860_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MWKD45860,,,New,FALSE,,,,,
,one-piece-black-rkoi,,,,,,TRUE,active,W365MWKD45860-2,,Size,S,,#N/A,,,,,,1800,2340,904,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818952/brownbutter_products/W365MWKD45860_2.jpg,2,One Piece - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-black-rkoi,,,,,,TRUE,active,W365MWKD45860-3,,Size,M,,#N/A,,,,,,1800,2340,904,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818953/brownbutter_products/W365MWKD45860_3.jpg,3,One Piece - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Maroon,one-piece-maroon-xvds,<p>Stylish one piece - maroon for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MWKD46330-1,,Size,XS,,#N/A,,,,,,2600,3380,1281,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818955/brownbutter_products/W365MWKD46330_1.jpg,1,One Piece - Maroon - XS,,FALSE,One Piece - Maroon | BrownButter - Premium Fashion,"Shop One Piece - Maroon at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Maroon,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MWKD46330,,,New,FALSE,,,,,
,one-piece-maroon-xvds,,,,,,TRUE,active,W365MWKD46330-2,,Size,S,,#N/A,,,,,,2600,3380,1281,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818956/brownbutter_products/W365MWKD46330_2.jpg,2,One Piece - Maroon - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-maroon-xvds,,,,,,TRUE,active,W365MWKD46330-3,,Size,M,,#N/A,,,,,,2600,3380,1281,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818957/brownbutter_products/W365MWKD46330_3.jpg,3,One Piece - Maroon - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Green,one-piece-green-wbcc,<p>Premium quality one piece - green</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W365MWLD46934-1,,Size,XS,,#N/A,,,,,,2500,3250,1234,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818958/brownbutter_products/W365MWLD46934_1.jpg,1,One Piece - Green - XS,,FALSE,One Piece - Green | BrownButter - Premium Fashion,"Shop One Piece - Green at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Green,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W365MWLD46934,,,New,FALSE,,,,,
,one-piece-green-wbcc,,,,,,TRUE,active,W365MWLD46934-2,,Size,S,,#N/A,,,,,,2500,3250,1234,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818960/brownbutter_products/W365MWLD46934_2.jpg,2,One Piece - Green - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-green-wbcc,,,,,,TRUE,active,W365MWLD46934-3,,Size,M,,#N/A,,,,,,2500,3250,1234,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818962/brownbutter_products/W365MWLD46934_3.jpg,3,One Piece - Green - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Pink,dresses-pink-a2py,<p>Must-have dresses - pink</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W368K23D28239-1,,Size,XS,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818963/brownbutter_products/W368K23D28239_1.jpg,1,Dresses - Pink - XS,,FALSE,Dresses - Pink | BrownButter - Premium Fashion,"Shop Dresses - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W368K23D28239,,,New,FALSE,,,,,
,dresses-pink-a2py,,,,,,TRUE,active,W368K23D28239-2,,Size,S,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818964/brownbutter_products/W368K23D28239_2.jpg,2,Dresses - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-pink-a2py,,,,,,TRUE,active,W368K23D28239-3,,Size,M,,#N/A,,,,,,2800,3640,1396,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818965/brownbutter_products/W368K23D28239_3.jpg,3,Dresses - Pink - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - White,dresses-white-hqnb,<p>Trending dresses - white collection</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W368K23D32039B-1,,Size,XS,,#N/A,,,,,,2500,3250,1232,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818966/brownbutter_products/W368K23D32039B_1.jpg,1,Dresses - White - XS,,FALSE,Dresses - White | BrownButter - Premium Fashion,"Shop Dresses - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W368K23D32039B,,,New,FALSE,,,,,
,dresses-white-hqnb,,,,,,TRUE,active,W368K23D32039B-2,,Size,S,,#N/A,,,,,,2500,3250,1232,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818967/brownbutter_products/W368K23D32039B_2.jpg,2,Dresses - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-white-hqnb,,,,,,TRUE,active,W368K23D32039B-3,,Size,M,,#N/A,,,,,,2500,3250,1232,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818968/brownbutter_products/W368K23D32039B_3.jpg,3,Dresses - White - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-wa6s,<p>Stylish one piece - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W368K23D41195B-1,,Size,XS,,#N/A,,,,,,2000,2600,1020,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818969/brownbutter_products/W368K23D41195B_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W368K23D41195B,,,New,FALSE,,,,,
